INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
16;19.07.2010 0:00:00;1;840000;9098
17;19.07.2010 0:00:00;1;840000;9076
18;19.07.2010 0:00:00;1;840000;8969
19;19.07.2010 0:00:00;1;840000;8781
20;19.07.2010 0:00:00;1;840000;8793
21;19.07.2010 0:00:00;1;840000;8599
22;19.07.2010 0:00:00;1;840000;8489
23;19.07.2010 0:00:00;1;840000;8351
0;20.07.2010 0:00:00;1;840000;7872
1;20.07.2010 0:00:00;1;840000;7608
2;20.07.2010 0:00:00;1;840000;7433
3;20.07.2010 0:00:00;1;840000;7255
4;20.07.2010 0:00:00;1;840000;7092
5;20.07.2010 0:00:00;1;840000;7263
6;20.07.2010 0:00:00;1;840000;7640
7;20.07.2010 0:00:00;1;840000;8180
8;20.07.2010 0:00:00;1;840000;8916
9;20.07.2010 0:00:00;1;840000;9206
10;20.07.2010 0:00:00;1;840000;9332
11;20.07.2010 0:00:00;1;840000;9244
12;20.07.2010 0:00:00;1;840000;9327
13;20.07.2010 0:00:00;1;840000;9432
14;20.07.2010 0:00:00;1;840000;9361
15;20.07.2010 0:00:00;1;840000;9209
16;20.07.2010 0:00:00;1;840000;9075
17;20.07.2010 0:00:00;1;840000;9037
18;20.07.2010 0:00:00;1;840000;8927
19;20.07.2010 0:00:00;1;840000;8845
20;20.07.2010 0:00:00;1;840000;8790
21;20.07.2010 0:00:00;1;840000;8702
22;20.07.2010 0:00:00;1;840000;8559
23;20.07.2010 0:00:00;1;840000;8403
0;21.07.2010 0:00:00;1;840000;7956
1;21.07.2010 0:00:00;1;840000;7544
2;21.07.2010 0:00:00;1;840000;7382
3;21.07.2010 0:00:00;1;840000;7245
4;21.07.2010 0:00:00;1;840000;7116
5;21.07.2010 0:00:00;1;840000;7279
6;21.07.2010 0:00:00;1;840000;7651
7;21.07.2010 0:00:00;1;840000;8195
8;21.07.2010 0:00:00;1;840000;8974
9;21.07.2010 0:00:00;1;840000;9197
10;21.07.2010 0:00:00;1;840000;9310
11;21.07.2010 0:00:00;1;840000;9238
12;21.07.2010 0:00:00;1;840000;9321
13;21.07.2010 0:00:00;1;840000;9388
14;21.07.2010 0:00:00;1;840000;9350
15;21.07.2010 0:00:00;1;840000;9287
16;21.07.2010 0:00:00;1;840000;9196
17;21.07.2010 0:00:00;1;840000;9090
18;21.07.2010 0:00:00;1;840000;8905
19;21.07.2010 0:00:00;1;840000;8788
20;21.07.2010 0:00:00;1;840000;8807
21;21.07.2010 0:00:00;1;840000;8648
22;21.07.2010 0:00:00;1;840000;8551
23;21.07.2010 0:00:00;1;840000;8384
0;22.07.2010 0:00:00;1;840000;7944
1;22.07.2010 0:00:00;1;840000;7575
2;22.07.2010 0:00:00;1;840000;7440
3;22.07.2010 0:00:00;1;840000;7400
4;22.07.2010 0:00:00;1;840000;7277
5;22.07.2010 0:00:00;1;840000;7407
6;22.07.2010 0:00:00;1;840000;7686
7;22.07.2010 0:00:00;1;840000;8241
8;22.07.2010 0:00:00;1;840000;8830
9;22.07.2010 0:00:00;1;840000;9211
10;22.07.2010 0:00:00;1;840000;9388
11;22.07.2010 0:00:00;1;840000;9338
12;22.07.2010 0:00:00;1;840000;9434
13;22.07.2010 0:00:00;1;840000;9468
14;22.07.2010 0:00:00;1;840000;9407
15;22.07.2010 0:00:00;1;840000;9267
16;22.07.2010 0:00:00;1;840000;9163
17;22.07.2010 0:00:00;1;840000;9155
18;22.07.2010 0:00:00;1;840000;9109
19;22.07.2010 0:00:00;1;840000;8852
20;22.07.2010 0:00:00;1;840000;8865
21;22.07.2010 0:00:00;1;840000;8814
22;22.07.2010 0:00:00;1;840000;8648
23;22.07.2010 0:00:00;1;840000;8525
0;23.07.2010 0:00:00;1;840000;8121
1;23.07.2010 0:00:00;1;840000;7714
2;23.07.2010 0:00:00;1;840000;7472
3;23.07.2010 0:00:00;1;840000;7360
4;23.07.2010 0:00:00;1;840000;7318
5;23.07.2010 0:00:00;1;840000;7455
6;23.07.2010 0:00:00;1;840000;7796
7;23.07.2010 0:00:00;1;840000;8409
8;23.07.2010 0:00:00;1;840000;9003
9;23.07.2010 0:00:00;1;840000;9412
10;23.07.2010 0:00:00;1;840000;9418
11;23.07.2010 0:00:00;1;840000;9403
12;23.07.2010 0:00:00;1;840000;9394
13;23.07.2010 0:00:00;1;840000;9065
14;23.07.2010 0:00:00;1;840000;9358
15;23.07.2010 0:00:00;1;840000;9254
16;23.07.2010 0:00:00;1;840000;9168
17;23.07.2010 0:00:00;1;840000;9026
18;23.07.2010 0:00:00;1;840000;8943
19;23.07.2010 0:00:00;1;840000;9052
20;23.07.2010 0:00:00;1;840000;8795
21;23.07.2010 0:00:00;1;840000;8577
22;23.07.2010 0:00:00;1;840000;8465
23;23.07.2010 0:00:00;1;840000;8360
0;24.07.2010 0:00:00;1;840000;7846
1;24.07.2010 0:00:00;1;840000;7653
2;24.07.2010 0:00:00;1;840000;7452
3;24.07.2010 0:00:00;1;840000;7317
4;24.07.2010 0:00:00;1;840000;7284
5;24.07.2010 0:00:00;1;840000;7265
6;24.07.2010 0:00:00;1;840000;7367
7;24.07.2010 0:00:00;1;840000;7582
8;24.07.2010 0:00:00;1;840000;8028
9;24.07.2010 0:00:00;1;840000;8363
10;24.07.2010 0:00:00;1;840000;8637
11;24.07.2010 0:00:00;1;840000;8630
12;24.07.2010 0:00:00;1;840000;8702
13;24.07.2010 0:00:00;1;840000;8748
14;24.07.2010 0:00:00;1;840000;8726
15;24.07.2010 0:00:00;1;840000;8622
16;24.07.2010 0:00:00;1;840000;8565
17;24.07.2010 0:00:00;1;840000;8564
18;24.07.2010 0:00:00;1;840000;8492
19;24.07.2010 0:00:00;1;840000;8370
20;24.07.2010 0:00:00;1;840000;8427
21;24.07.2010 0:00:00;1;840000;8396
22;24.07.2010 0:00:00;1;840000;8329
23;24.07.2010 0:00:00;1;840000;8200
0;25.07.2010 0:00:00;1;840000;7760
1;25.07.2010 0:00:00;1;840000;7471
2;25.07.2010 0:00:00;1;840000;7349
3;25.07.2010 0:00:00;1;840000;7201
4;25.07.2010 0:00:00;1;840000;7101
5;25.07.2010 0:00:00;1;840000;7019
6;25.07.2010 0:00:00;1;840000;7110
7;25.07.2010 0:00:00;1;840000;7221
8;25.07.2010 0:00:00;1;840000;7626
9;25.07.2010 0:00:00;1;840000;7988
10;25.07.2010 0:00:00;1;840000;8207
11;25.07.2010 0:00:00;1;840000;8334
12;25.07.2010 0:00:00;1;840000;8314
13;25.07.2010 0:00:00;1;840000;8348
14;25.07.2010 0:00:00;1;840000;8327
15;25.07.2010 0:00:00;1;840000;8341
16;25.07.2010 0:00:00;1;840000;8300
17;25.07.2010 0:00:00;1;840000;8356
18;25.07.2010 0:00:00;1;840000;8342
19;25.07.2010 0:00:00;1;840000;8338
